0,1,2,3,4,5,6,7,8
-1.036600125830668e-05,-3.951964746070287e-05,-1.5737266875123155e-05,0.07322152973554805,0.07605862266935491,0.08203597438388176,-0.7587058289939167,-0.2346142508431122,0.6077183709186182
-1.0440513454652012e-05,-3.9533649512840175e-05,-1.5651422150433208e-05,0.07327838393673243,0.07598514815676928,0.08199126780069013,-0.7611763695919634,-0.2304707945156259,0.606212625446002
-1.0515338627047969e-05,-3.954724502310762e-05,-1.556555523575449e-05,0.07331949011953293,0.07600547491753441,0.08200250048443715,-0.7636274635061201,-0.2263223817738179,0.6046910587129888
-1.0590474931435075e-05,-3.956043238805873e-05,-1.5479667654212497e-05,0.07340681997018467,0.07591979052241393,0.0819751516277089,-0.7660590631544064,-0.2221691395120729,0.6031536994891583
-1.06659205145032e-05,-3.957321001628243e-05,-1.5393760928928804e-05,0.07342247416286095,0.07585573324131113,0.08201791251391344,-0.7684711216842433,-0.21801119484428444,0.6016005768447437
-1.0741673513265383e-05,-3.9585576327804505e-05,-1.530783658345445e-05,0.07347066998256613,0.07582958283462127,0.08198867390485987,-0.7708635929374329,-0.21384867508174663,0.600031720202669
-1.0817732055761338e-05,-3.959752975497314e-05,-1.5221896141154493e-05,0.07353300587136864,0.0757650813080846,0.08202532938817637,-0.7732364314875622,-0.20968170774626282,0.5984471592855893
-1.0894094260630027e-05,-3.9609068741861554e-05,-1.5135941125641795e-05,0.07358576485723828,0.07575901403129388,0.08202295077518726,-0.7755895926050698,-0.20551042054788582,0.5968469241681096
-1.097075823782728e-05,-3.9620191745141144e-05,-1.5049973060159905e-05,0.07361705902891529,0.07569384638472261,0.0820349056183195,-0.7779230322944092,-0.2013349413981305,0.5952310452236873
-1.1047722087169912e-05,-3.963089723221758e-05,-1.4963993468938533e-05,0.07373889774240312,0.07568541609018437,0.08202587567712734,-0.7802367072593375,-0.19715539838762822,0.5935995531768226
-1.1124983900510374e-05,-3.9641183683922675e-05,-1.4878003875261317e-05,0.07373893330176588,0.0756594479711321,0.08204112985417007,-0.7825305749397644,-0.1929719197994091,0.591952479049942
-1.1202541760725893e-05,-3.96510495931881e-05,-1.4792005802425492e-05,0.07378166031037382,0.07558041278601059,0.08207625739197813,-0.7848045934770955,-0.18878463408638363,0.5902898542158093
-1.1280393741338084e-05,-3.966049346455948e-05,-1.4706000774112507e-05,0.07381155713831045,0.07553979272554358,0.08202818973912446,-0.7870587217510397,-0.1845936698848374,0.5886117103439819
-1.1358537907620012e-05,-3.966951381550184e-05,-1.4619990313439736e-05,0.07384157502966379,0.07550136981846857,0.08204803691244676,-0.789292919344898,-0.18039915599168335,0.5869180794535952
-1.1436972315851092e-05,-3.9678109175458714e-05,-1.4533975943659974e-05,0.07392504961898184,0.07545253741424113,0.08204035397365829,-0.7915071465821382,-0.17620122137807093,0.5852089938596962
-1.1515695014140487e-05,-3.968627808678691e-05,-1.4447959187475966e-05,0.07397639096105378,0.07538248720610348,0.08203063117058061,-0.7937013644920349,-0.171999995166617,0.5834844862257828
-1.1594704040825769e-05,-3.9694019102861975e-05,-1.4361941568467463e-05,0.07406680909870207,0.07539739847613437,0.0821102209619493,-0.7958755348457821,-0.16779560664501747,0.5817445895103546
-1.1673997427129783e-05,-3.970133079112202e-05,-1.427592460882048e-05,0.07406391605911011,0.07529512422848701,0.08202173945674593,-0.7980296201222603,-0.16358818524313695,0.5799893370195507
-1.1753573195256715e-05,-3.9708211730818255e-05,-1.4189909831018411e-05,0.07411097543956308,0.07529456483750267,0.08203485080367146,-0.8001635835440797,-0.1593778605468288,0.5782187623533264
-1.183342935906994e-05,-3.9714660513766965e-05,-1.4103898757288216e-05,0.0741800886087507,0.07525692917793829,0.08207743289793387,-0.802277389043337,-0.15516476227481113,0.5764328994583912
-1.191356392447851e-05,-3.9720675744737475e-05,-1.4017892909310054e-05,0.0742219631326613,0.07519659308449973,0.08203594272427511,-0.8043710012930907,-0.15094902029027674,0.574631782580947
-1.1993974888649625e-05,-3.9726256040546e-05,-1.3931893808919418e-05,0.07424191448575211,0.0751710862941705,0.0820357840976095,-0.8064443856950183,-0.14673076458936152,0.5728154462861539
-1.2074660241177745e-05,-3.973140003130516e-05,-1.3845902977155027e-05,0.07429541922965188,0.07509316741674256,0.08211483990409348,-0.8084975083672066,-0.14251012528943147,0.5709839254777748
-1.2155617963693903e-05,-3.973610635994342e-05,-1.3759921934629858e-05,0.07437174075192998,0.07510517226508082,0.08209565672398002,-0.8105303361752423,-0.13828723264089826,0.5691372553507374
-1.2236846028654783e-05,-3.9740373680897134e-05,-1.3673952202565705e-05,0.07442422410593344,0.07510522050811759,0.08205266281304148,-0.8125428366984071,-0.13406221700379894,0.5672754714441056
-1.2318342402130564e-05,-3.974420066303414e-05,-1.3587995300515239e-05,0.07446309673793723,0.07504096387453892,0.08206675025834774,-0.8145349782647484,-0.1298352088619863,0.5653986095870862
-1.2400105041401033e-05,-3.974758598706901e-05,-1.3502052748389753e-05,0.07447204988386963,0.0749772685263444,0.08211584395400853,-0.8165067299173963,-0.12560633879955707,0.563506705952086
-1.2482131896555765e-05,-3.975052834720601e-05,-1.3416126065174741e-05,0.0745352376236128,0.07488261323189649,0.08211183481478289,-0.8184580614495801,-0.12137573751527696,0.5615997970003352
-1.2564420909679027e-05,-3.97530264502562e-05,-1.3330216769633027e-05,0.07452285428592688,0.074913594886134,0.08210161850633481,-0.8203889433709468,-0.11714353579879368,0.559677919535208
-1.2646970015245726e-05,-3.975507901601431e-05,-1.3244326380014126e-05,0.07464673181084218,0.07483792312482114,0.08211491941183743,-0.822299346942261,-0.11290986454515341,0.5577411106478757
-1.2729777140860466e-05,-3.9756684777951374e-05,-1.3158456413498e-05,0.07470938504010807,0.0748108685954328,0.08209395343436958,-0.824189244142064,-0.10867485473098212,0.5557894077703652
-1.2812840205177024e-05,-3.9757842481124806e-05,-1.3072608387893266e-05,0.07473138289388707,0.07475380211726083,0.08211337863583487,-0.826058607700939,-0.10443863742903249,0.5538228486214284
-1.2896157120789207e-05,-3.9758550885001774e-05,-1.2986783819357099e-05,0.07479983417515983,0.07478190758424073,0.08211290156630767,-0.8279074110683167,-0.10020134378422492,0.5518414712596299
-1.2979725792483336e-05,-3.9758808761695704e-05,-1.2900984223828346e-05,0.07480598312504066,0.07467380208434712,0.08214194192845808,-0.8297356284466916,-0.09596310502844185,0.5498453140288403
-1.3063544118148731e-05,-3.975861489681507e-05,-1.2815211116338558e-05,0.07483776008371981,0.07463428500000825,0.08209654141022255,-0.8315432347584235,-0.09172405245634603,0.5478344156115816
-1.3147609987922774e-05,-3.9757968088618105e-05,-1.2729466011715785e-05,0.07490934495882456,0.0745833566016923,0.0821750323567963,-0.8333302056795724,-0.08748431744023197,0.5458088149746745
-1.3231921285451947e-05,-3.975686714917073e-05,-1.2643750423630568e-05,0.07494745842069549,0.07454503432034179,0.0821055087511514,-0.8350965176070881,-0.08324403140584567,0.5437685514222179
-1.3316475887465308e-05,-3.9755310903895586e-05,-1.2558065864968167e-05,0.07508667280835973,0.07454073482115978,0.08215598121882892,-0.8368421476922638,-0.07900332584729589,0.5417136645413938
-1.3401271662551972e-05,-3.975329819043457e-05,-1.2472413848796893e-05,0.07508399634154411,0.07445372452843882,0.08211448898636742,-0.8385670738080666,-0.07476233230273101,0.5396441942554676
-1.3486306473732623e-05,-3.975082786096626e-05,-1.238679588642024e-05,0.07510448189651364,0.07445300487243639,0.08209205862573486,-0.8402712745824268,-0.07052118236944144,0.5375601807694097
-1.357157817672969e-05,-3.9747898780586296e-05,-1.2301213488743137e-05,0.07514125076207152,0.0743393024161136,0.082100900309849,-0.8419547293655656,-0.06628000767930538,0.5354616646231439
-1.3657084620822217e-05,-3.9744509828045826e-05,-1.2215668165649812e-05,0.07521046332838625,0.0743707348675551,0.0821593177295445,-0.8436174182631224,-0.062038939914084476,0.5333486866369884
-1.3742823648398098e-05,-3.9740659895320546e-05,-1.2130161426375533e-05,0.07524438398339232,0.07427252205030413,0.08214052905647709,-0.8452593221036628,-0.05779811078075002,0.5312212879648488
-1.3828793095379369e-05,-3.973634788795422e-05,-1.2044694779215966e-05,0.07530527175517696,0.07427912315728827,0.08213157664352057,-0.8468804224715134,-0.053557652026897024,0.529079510039689
-1.3914990791568592e-05,-3.973157272531513e-05,-1.195926973130303e-05,0.07530935375133642,0.07419039473433119,0.08214780677797708,-0.8484807016743263,-0.04931769541587129,0.5269233946268763
-1.4001414559299243e-05,-3.972633333942121e-05,-1.1873887789637796e-05,0.07537836465586527,0.07413474559823306,0.08216620183951201,-0.8500601427758072,-0.045078372742418465,0.5247529837693823
-1.4088062215649505e-05,-3.9720628676785393e-05,-1.1788550459476804e-05,0.07544389823947517,0.07411981356070771,0.08216989223665899,-0.8516187295633318,-0.0408398158076084,0.5225683198412788
-1.4174931571005798e-05,-3.9714457697162444e-05,-1.170325924543121e-05,0.07545880316294921,0.07412091933591028,0.0821736411872487,-0.8531564465804435,-0.03660215643464493,0.5203694454928773
-1.4262020429947786e-05,-3.9707819374252195e-05,-1.1618015650846014e-05,0.07550639324111814,0.07404975927336585,0.08218132757160822,-0.8546732790946574,-0.03236552644367367,0.5181564037041417
-1.4349326590328955e-05,-3.9700712694918167e-05,-1.1532821178501067e-05,0.07556526591978724,0.07397616905759281,0.0822041779057074,-0.856169213129581,-0.02813005766765843,0.5159292377300286
-1.443684784462434e-05,-3.969313666024907e-05,-1.1447677329660592e-05,0.0756690780453773,0.07394346593277865,0.08218015491322025,-0.8576442354330405,-0.02389588192716005,0.5136879911535779
-1.4524581979008535e-05,-3.968509028477936e-05,-1.1362585604774197e-05,0.0756533422295833,0.07396923703981471,0.08220400278206481,-0.8590983335087851,-0.0196631310462535,0.5114327078315253
-1.4612526774350879e-05,-3.967657259724318e-05,-1.1277547502791334e-05,0.07571878169720289,0.07384942511023039,0.08218913520902843,-0.8605314955848097,-0.015431936827198262,0.5091634319472802
-1.4700680004352338e-05,-3.966758263909577e-05,-1.1192564522519745e-05,0.0757930389483552,0.07385691383261524,0.08219850142599,-0.8619437106448757,-0.011202431066549917,0.5068802079564183
-1.478903943830199e-05,-3.9658119466625224e-05,-1.1107638160688417e-05,0.0757647989807643,0.07380459142215719,0.0821494184634434,-0.8633349683969651,-0.006974745529676779,0.504583080639658
-1.487760283968223e-05,-3.964818214982439e-05,-1.1022769912976957e-05,0.07587001279525325,0.07375864940275949,0.08218967011711245,-0.8647052593043855,-0.0027490119669147384,0.5022720950486316
-1.4966367966148644e-05,-3.9637769772353105e-05,-1.09379612740553e-05,0.07593195452267834,0.07368959445935315,0.08221929388594613,-0.8660545745545125,0.0014746379119630337,0.4999472965585783
-1.5055332569980558e-05,-3.9626881431848506e-05,-1.0853213737294733e-05,0.07597333451427794,0.07365646693254395,0.08222146132379222,-0.86738290608584,0.005696072424055371,0.49760873082073553
-1.514449439797145e-05,-3.961551623981166e-05,-1.0768528794873797e-05,0.07602274662945077,0.07360430970858443,0.0822078423089033,-0.8686902465761046,0.009915159925787731,0.49525644378159595
-1.5233851192364216e-05,-3.960367332224957e-05,-1.0683907937162237e-05,0.07601052560270552,0.07358882824177618,0.08217846112613232,-0.8699765894303577,0.014131768825705188,0.49289048170255834
-1.5323400688453953e-05,-3.959135181791927e-05,-1.0599352654400808e-05,0.07613662566199296,0.07353923601928151,0.08218974138547844,-0.8712419288078952,0.018345767570339733,0.4905108911118626
-1.5413140617902654e-05,-3.957855088068346e-05,-1.0514864434445453e-05,0.07613468808838958,0.07351856773541518,0.08220302367406658,-0.8724862595909898,0.022557024670350367,0.4881177188578031
-1.55030687068206e-05,-3.9565269678093636e-05,-1.0430444764119377e-05,0.07619148157529722,0.07346930583415748,0.08222814531249042,-0.8737095774155974,0.026765408683501468,0.485711012053735
-1.5593182676223274e-05,-3.955150739169065e-05,-1.0346095128924756e-05,0.0762236680127931,0.07337893597512606,0.08216790274308533,-0.8749118786399044,0.030970788241177438,0.4832908181318093
-1.5683480242498027e-05,-3.953726321729406e-05,-1.0261817012755797e-05,0.07625125919063422,0.07330105553323112,0.08222514206928137,-0.8760931603749944,0.035173032031057205,0.4808571847876422
-1.577395911690204e-05,-3.952253636462542e-05,-1.0177611898265307e-05,0.07635183470029848,0.0733360110776176,0.08225878021055133,-0.8772534204536708,0.03937200882367847,0.4784101600337554
-1.586461700651933e-05,-3.9507326057921615e-05,-1.0093481266252144e-05,0.07636236027509904,0.07328018987094553,0.08223315981596858,-0.878392657460608,0.04356758745514147,0.475949792144749
-1.595545161228158e-05,-3.949163153459009e-05,-1.0009426597003746e-05,0.07642729599620217,0.07320855092974957,0.08222893261881542,-0.8795108707013972,0.04775963685376214,0.4734761297105352
-1.6046460631887988e-05,-3.9475452047119556e-05,-9.925449368381013e-06,0.07647629829781744,0.07317141815321561,0.08223073196454454,-0.8806080602325914,0.05194802602251067,0.4709892215812981
-1.613764175832232e-05,-3.945878686205229e-05,-9.841551056836256e-06,0.07647463649316995,0.0731218904208375,0.082194024333021,-0.8816842268306979,0.056132624065953596,0.4684891169210069
-1.6228992679828584e-05,-3.944163525994631e-05,-9.757733137451853e-06,0.0765195483597947,0.0730441215261671,0.08222960100483705,-0.8827393720220263,0.060313300172491285,0.4659758651523292
-1.632051108038535e-05,-3.942399653565253e-05,-9.67399708365465e-06,0.07654438661669047,0.07304509287134835,0.0822699979694497,-0.8837734980519512,0.06448992364135087,0.4634495160098362
-1.6412194639586022e-05,-3.940586999820731e-05,-9.590344367320233e-06,0.07667689621245395,0.07299298266027977,0.08222919068966422,-0.8847866079144244,0.06866236386472505,0.4609101194851284
-1.6504041033120122e-05,-3.938725497110029e-05,-9.506776458488636e-06,0.07665440249736956,0.07296644109796929,0.08227457508711958,-0.8857787053212712,0.07283049035499045,0.4583577258801528
-1.6596047932757232e-05,-3.936815079222367e-05,-9.423294825404929e-06,0.07673183597911727,0.07292592881250616,0.0822165715542542,-0.8867497947316152,0.07699417272656342,0.45579238575209935
-1.668821300480535e-05,-3.934855681291867e-05,-9.339900935525139e-06,0.07678731686250963,0.07287498684816257,0.08225218360066822,-0.8876998813212074,0.08115328072334468,0.45321414996682613
-1.6780533913120934e-05,-3.9328472399765885e-05,-9.25659625361929e-06,0.07682671209873923,0.07282967351563914,0.08218273836786283,-0.8886289710117254,0.08530768420031712,0.45062306964360105
-1.6873008317068072e-05,-3.930789693331649e-05,-9.173382243101597e-06,0.07682035135835513,0.07276942964108189,0.08221638714491547,-0.8895370704401445,0.08945725315120787,0.4480191962086076
-1.6965633872511382e-05,-3.9286829808654214e-05,-9.090260365425274e-06,0.07691236877674036,0.07275432552027825,0.08229159199431245,-0.8904241869877773,0.09360185768993495,0.44540258133979116
-1.70584082312832e-05,-3.9265270435053424e-05,-9.007232080442612e-06,0.07697854771170448,0.07268190653299653,0.08226233251048902,-0.8912903287498375,0.09774136807837075,0.4427732770201646
-1.7151329041671726e-05,-3.92432182362335e-05,-8.92429884612282e-06,0.07700368993101586,0.0726599307715664,0.0822311495912241,-0.892135504564282,0.10187565470758303,0.44013133548264416
-1.724439394891768e-05,-3.9220672650601174e-05,-8.841462118271315e-06,0.07707355815740281,0.0725944251798241,0.08228784381837509,-0.8929597239813635,0.10600458812586058,0.4374768092635237
-1.7337600593117713e-05,-3.9197633130057304e-05,-8.758723351846411e-06,0.0771002998329915,0.07255111306394928,0.08225470605376223,-0.8937629972923444,0.11012803901969823,0.4348097511471898
-1.7430946612826676e-05,-3.9174099141969e-05,-8.676083998761143e-06,0.077113063684696,0.07244282247265593,0.08230833403835193,-0.8945453354991978,0.11424587824195379,0.43213021421945563
-1.752442964244545e-05,-3.915007016768459e-05,-8.593545509519777e-06,0.07718479288399376,0.07251963390320613,0.08223351764479883,-0.8953067503430037,0.11835797679272483,0.4294382518125083
-1.7618047313232928e-05,-3.912554570306497e-05,-8.51110933261755e-06,0.07725889213959015,0.07239762360202444,0.08233984103791055,-0.8960472542738659,0.12246420584758813,0.4267339175579859
-1.7711797253177376e-05,-3.910052525838437e-05,-8.428776914642567e-06,0.07726787267446455,0.07235944425405352,0.08228373540241016,-0.896766860478987,0.12656443673836773,0.4240172653321566
-1.7805677087497916e-05,-3.907500835856224e-05,-8.346549699997067e-06,0.07734768897301453,0.07232385573368513,0.0822930245643829,-0.8974655828527132,0.13065854098152727,0.42128834930890136
-1.7899684438623886e-05,-3.904899454311333e-05,-8.264429130937163e-06,0.07737182524409816,0.07229012695690462,0.08223487991608239,-0.8981434360245812,0.13474639025859184,0.4185472239045892
-1.7993816924574586e-05,-3.902248336530008e-05,-8.182416648557136e-06,0.07742407345440003,0.07228097090666309,0.08225023979046428,-0.8988004353292214,0.1388278564449095,0.41579394383145396
-1.8088072162113972e-05,-3.899547439371148e-05,-8.100513690932158e-06,0.07742450666037146,0.07218340346437262,0.08224156121312057,-0.8994365968342213,0.14290281158986012,0.41302856404247323
-1.8182447764605795e-05,-3.896796721113602e-05,-8.018721694420205e-06,0.07750826146640719,0.07210845341124625,0.08226850490785276,-0.9000519373103446,0.14697112794560374,0.4102511397842701
-1.827694134305135e-05,-3.893996141505299e-05,-7.937042093069626e-06,0.07754684254858042,0.07213752034961936,0.08227595803428567,-0.9006464742590017,0.15103267794725012,0.40746172654239765
-1.837155050552782e-05,-3.8911456617326104e-05,-7.855476318971153e-06,0.07759399586936092,0.07208157418548734,0.08230929562346034,-0.9012202258825583,0.1550873342417835,0.40466038009418226
-1.8466272857696204e-05,-3.888245244442304e-05,-7.774025801981322e-06,0.07759763983305751,0.07202373490606157,0.08230916627107661,-0.9017732111082313,0.15913496967098906,0.40184715646046726
-1.8561106003317358e-05,-3.885294853762253e-05,-7.692691969448897e-06,0.07766645758131607,0.07203579057670847,0.08228822640943863,-0.9023054495760884,0.16317545728514055,0.3990221119249883
-1.8656047542164323e-05,-3.882294455201319e-05,-7.611476247436853e-06,0.07770667779510898,0.07196349628313974,0.0822515245201938,-0.9028169616272054,0.16720867035687909,0.39618530305364186
-1.8751095073242977e-05,-3.879244015796847e-05,-7.530380058888052e-06,0.077753057490958,0.07192139506818128,0.08228449943964633,-0.9033077683273998,0.171234482363673,0.3933367866460213
-1.8846246193144005e-05,-3.8761435040337234e-05,-7.44940482460024e-06,0.07784092046191084,0.07185212886841241,0.08229594358672263,-0.9037778914374953,0.17525276701741588,0.3904766197886047
-1.8941498496010008e-05,-3.8729928898406864e-05,-7.368551963261606e-06,0.07783183636025373,0.07181541461564084,0.08231128300098593,-0.9042273534403478,0.1792633982436719,0.387604859799764
-1.9036849573941496e-05,-3.869792144606007e-05,-7.2878228912391225e-06,0.07786627138906983,0.07177784058502788,0.08232385628039213,-0.9046561775113873,0.1832662502112769,0.3847215642825123
-1.913229701751866e-05,-3.866541241196903e-05,-7.207219022307419e-06,0.07793738685752588,0.07172606147657842,0.08231041326594378,-0.9050643875453988,0.1872611973114234,0.3818267910696742
-1.9227838414670187e-05,-3.8632401539076124e-05,-7.126741768302111e-06,0.07796324898982578,0.0716836972773095,0.08232942820038021,-0.9054520081270248,0.19124811418755003,0.37892059827679464
-1.932347135285191e-05,-3.859888858549381e-05,-7.046392537926382e-06,0.07797217981705712,0.07160059001967109,0.08233608093963861,-0.9058190645575017,0.19522687571408767,0.3760030442471025
-1.941919341569484e-05,-3.8564873323062296e-05,-6.966172738629135e-06,0.07804018718308946,0.07162882428177468,0.08229816497729371,-0.9061655828251669,0.19919735702659686,0.37307418760448263
-1.9515002186851115e-05,-3.8530355538936385e-05,-6.886083774493822e-06,0.07808276750957063,0.07157376619580877,0.08228682148981714,-0.9064915896320995,0.2031594335002142,0.3701340871983307
-1.9610895248194713e-05,-3.8495335034791356e-05,-6.8061270472584665e-06,0.0781323034185547,0.0714854768755662,0.08232012828968034,-0.9067971123646501,0.2071129807800273,0.3671828021565621
-1.970687017978617e-05,-3.8459811626786184e-05,-6.72630395635035e-06,0.07813999584962643,0.07148703291940157,0.08233300113233952,-0.9070821791198533,0.21105787475934476,0.3642203918306151
-1.9802924560398423e-05,-3.842378514574798e-05,-6.646615898617012e-06,0.07825913017312254,0.07141330605026763,0.08232396525895837,-0.9073468186761204,0.21499399161017224,0.36124691584821733
-1.989905596737258e-05,-3.838725543708424e-05,-6.567064268423118e-06,0.07829501462876994,0.0713466526689571,0.08228795432389019,-0.907591060519489,0.21892120776124954,0.35826243405842206
-1.9995261977827843e-05,-3.83502223612122e-05,-6.487650457022949e-06,0.07836460807705149,0.07130742957855384,0.08230986969884542,-0.9078149348142805,0.2228393999288094,0.35526700658450133
-2.009154016523924e-05,-3.8312685792233394e-05,-6.408375854405176e-06,0.07840522599531288,0.07123572533719305,0.08233837656934592,-0.9080184724292558,0.2267484450943218,0.3522606937689023
-2.018788810448774e-05,-3.8274645619816275e-05,-6.3292418466146536e-06,0.07838368388426357,0.07124459654371404,0.08235352246318095,-0.9082017049083753,0.23064822053540024,0.34924355622598685
-2.0284303368439132e-05,-3.823610174786903e-05,-6.25024981759786e-06,0.07845045071508665,0.07117766674860254,0.08233578189490569,-0.9083646644967418,0.23453860380336544,0.34621565478714356
-2.0380783529039005e-05,-3.819705409492548e-05,-6.171401148635035e-06,0.07850902759061536,0.07116062975124161,0.0823185456525482,-0.908507384111416,0.23841947275434536,0.34317705055345965
-2.0477326157851013e-05,-3.8157502594303734e-05,-6.092697218077929e-06,0.07854078592623744,0.07108626142720274,0.08233123644327732,-0.9086298973672108,0.24229070552659998,0.34012780484087796
-2.057392882487912e-05,-3.8117447193660514e-05,-6.014139401980731e-06,0.07855314145399915,0.0710640781047447,0.0823580599951842,-0.90873223854757,0.2461521805718037,0.33706797923277815
-2.0670589100824427e-05,-3.807688785574534e-05,-5.93572907294693e-06,0.07861690860086079,0.0709936124585906,0.08236138061618911,-0.9088144426302243,0.25000377663211715,0.33399763552515405
-2.0767304553605025e-05,-3.8035824557177946e-05,-5.857467601942357e-06,0.07865583139255962,0.0709368551458632,0.08233975815404676,-0.908876545258126,0.25384537277166463,0.33091683577912484
-2.0864072752456947e-05,-3.7994257289818224e-05,-5.77935635619765e-06,0.07874808883794618,0.07090188527048027,0.08231796630313655,-0.9089185827649442,0.25767684835337445,0.3278256422661857
-2.096089126548555e-05,-3.795218605990012e-05,-5.701396700487031e-06,0.07876911048060878,0.07087614198513065,0.08234630951832556,-0.9089405921460394,0.26149808307066275,0.3247241175206671
-2.1057757660782487e-05,-3.790961088837386e-05,-5.6235899965730326e-06,0.0788202678666609,0.07074415091358002,0.08234459921357323,-0.908942611083801,0.2653089569240428,0.3216123242850594
-2.1154669505810418e-05,-3.786653181067616e-05,-5.545937603534565e-06,0.07883374095595154,0.07077541017868318,0.08234141110665628,-0.9089246779187199,0.2691093502529567,0.3184903255623047
-2.1251624367828608e-05,-3.782294887683989e-05,-5.468440877565884e-06,0.07889880019383246,0.07075046857842983,0.08237674449666352,-0.908886831674583,0.2728991437121369,0.3153581845611758
-2.134861981443992e-05,-3.7778862151629036e-05,-5.391101171720947e-06,0.0789148321900531,0.07065261851810456,0.08235496036670764,-0.9088291120295573,0.27667821830367156,0.3122159647485572
-2.1445653412972074e-05,-3.773427171431437e-05,-5.31391983623932e-06,0.07897970240079395,0.07064004334690702,0.08233666894007603,-0.9087515593411893,0.28044645535317914,0.30906372979499647
-2.15427227298489e-05,-3.768917765846705e-05,-5.236898218865759e-06,0.07899296123251326,0.0705711075841765,0.08234483950162391,-0.9086542146176938,0.2842037365418981,0.30590154362658234
-2.163982533289659e-05,-3.7643580092611254e-05,-5.160037663728875e-06,0.07902743366490672,0.07054845355067091,0.08235161079071338,-0.9085371195427265,0.287949943882713,0.3027294703707399
-2.17369587895486e-05,-3.759747913965832e-05,-5.083339512242379e-06,0.07910473822610731,0.0705641708996473,0.08231092322886492,-0.9084003164466098,0.29168495975254793,0.299547574408229
-2.1834120667982213e-05,-3.7550874937204716e-05,-5.006805102563376e-06,0.0791308639385424,0.07045511147146122,0.08238214222310057,-0.9082438483311829,0.29540866686792355,0.29635592031859226
-2.1931308535899348e-05,-3.7503767637161264e-05,-4.930435770197532e-06,0.07914564536617708,0.07037511144700831,0.08232643994419916,-0.9080677588409485,0.2991209483176698,0.29315457293229336
-2.2028519962258383e-05,-3.745615740620288e-05,-4.854232847175702e-06,0.07918478057160787,0.07034073908839077,0.08236187801583832,-0.9078720922844283,0.3028216875418946,0.2899435972829439
-2.2125752516647793e-05,-3.740804442555531e-05,-4.778197662375678e-06,0.07925696848400798,0.07032443284214648,0.08234192328030646,-0.9076568936220439,0.3065107683467218,0.2867230586260617
