0,1,2
0.0,0.0,0.0
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
0.0469041575982343,0.0469041575982343,0.0469041575982343
