0,1,2,3,4,5,6,7,8,9,10,11,12,13
-1945.4712119556068,-2229.6043597381704,-6442.547776192665,0.4497203668855646,0.5161534353268052,0.5157297540235174,0.5151310936290809,-6.20165031518505,-3.023753142639309,2.914305597675518,0.030957351753474825,0.029095682266726104,0.02990162226073545,283.0017873981476
-1946.0913661497643,-2229.9067226330512,-6442.256309653946,0.44739952068111855,0.5168704120902924,0.5164080663068068,0.5157531919951456,-6.20143355643832,-3.023504749349007,2.9150251713173354,0.03100016533348286,0.029054010362912434,0.02989702074635268,283.00186860746277
-1946.7114986645895,-2230.209060686915,-6441.96477115948,0.44507574543342693,0.517585814639153,0.5170831837458909,0.5163695250481162,-6.201216728541428,-3.023256322300753,2.9157447126200995,0.031042917258399246,0.02901229006532888,0.029892408185382875,283.00194981364365
-1947.3316094931677,-2230.5113738963864,-6441.6731607125,0.4427490600232492,0.5182996339541396,0.517755105789584,0.5169800863866528,-6.200999831496723,-3.023007861497268,2.9164642215758323,0.031085607457925345,0.02897052148337837,0.02988778460827983,283.0020310166904
-1947.951698628584,-2230.8136622580896,-6441.381478316243,0.4404194833524918,0.5190118610224483,0.5184238319100061,0.5175848696680428,-6.200782865306557,-3.022759366941271,2.9171836981765558,0.031128235862036394,0.028928704726530873,0.029883150045562752,283.0021122166031
-1948.571766063924,-2231.1159257686495,-6441.089723973944,0.4380870343440298,0.5197224868378203,0.5190893616025615,0.518183868608248,-6.2005658299732795,-3.0225108386354824,2.9179031424142923,0.03117080240098155,0.028886839904322528,0.02987850452781595,283.00219341338186
-1949.191811792274,-2231.4181644246914,-6440.79789768884,0.43575173194152794,0.5204315024006428,0.5197516943859163,0.5187770769819513,-6.200348725499243,-3.0222622765826235,2.9186225542810647,0.03121330700528394,0.028844927126354804,0.029873848085688527,283.00227460702683
-1949.8118358067193,-2231.720378222841,-6440.505999464168,0.4334135951092627,0.5211388987180517,0.5204108298019774,0.519364488622603,-6.200131551886798,-3.022013680785415,2.9193419337688957,0.031255749605740686,0.028802966502293637,0.029869180749894052,283.0023557975381
-1950.4318381003466,-2232.022567159724,-6440.214029303166,0.43107264283194247,0.5218446668040311,0.5210667674158687,0.5199460974224652,-6.1999143091382996,-3.0217650512465783,2.920061280869809,0.03129813013342296,0.028760958141868565,0.02986450255121026,283.0024369849158
-1951.0518186662423,-2232.324731231966,-6439.921987209073,0.4287288941145292,0.5225487976795155,0.5217195068159097,0.5205218973326574,-6.1996969972561,-3.0215163879688354,2.920780595575829,0.031340448519676,0.02871890215487188,0.02985981352047874,283.00251816916
-1951.6717774974934,-2232.6268704361933,-6439.62987318513,0.42638236798205964,0.523251282372491,0.522369047613593,0.5210918823631999,-6.199479616242555,-3.0212676909549083,2.9214998778789787,0.03138270469611913,0.028676798651157766,0.029855113688604613,283.0025993502709
-1952.2917145871866,-2232.9289847690325,-6439.337687234578,0.42403308347946544,0.5239521119180958,0.5230153894435606,0.521656046583057,-6.199262166100019,-3.02101896020752,2.9222191277712835,0.03142489859464584,0.028634647740641457,0.029850403086556225,283.00268052824856
-1952.9116299284092,-2233.23107422711,-6439.045429360657,0.4216810596713945,0.5246512773587214,0.5236585319635816,0.5222143841201795,-6.199044646830849,-3.0207701957293933,2.9229383452447673,0.031467030147423726,0.028592449533298363,0.02984568174536483,283.00276170309314
-1953.5315235142486,-2233.533138807054,-6438.75309956661,0.41932631564203143,0.5253487697441135,0.5242984748545287,0.5227668891615469,-6.198827058437401,-3.020521397523251,2.9236575302914556,0.03150909928689458,0.028550204139163232,0.02984094969612428,283.00284287480474
-1954.1513953377926,-2233.8351785054906,-6438.46069785568,0.4169688704949181,0.5260445801314724,0.524935217820355,0.5233135559532084,-6.198609400922034,-3.0202725655918177,2.924376682903374,0.031551105945774365,0.028507911668329295,0.029836206969990696,283.0029240433835
-1954.771245392129,-2234.137193319048,-6438.168224231111,0.41460874335277415,0.526738699585554,0.5255687605880704,0.5238543788003233,-6.198391674287104,-3.020023699937817,2.925095803072548,0.031593050057053235,0.0284655722309474,0.02983145359818218,283.00300520882945
-1955.391073670346,-2234.439183244354,-6437.875678696148,0.41224595335731745,0.5274311191787704,0.5261991029077181,0.5243893520672012,-6.1981738785349725,-3.0197748005639737,2.9258148907910035,0.03163493155399555,0.028423185937225183,0.029826689611978475,283.0030863711428
-1956.0108801655322,-2234.7411482780367,-6437.583061254035,0.4098805196690842,0.5281218299912901,0.5268262445523499,0.5249184701773408,-6.197956013667998,-3.019525867473012,2.926533946050767,0.03167675037013988,0.028380752897426195,0.029821915042720658,283.0031675303236
-1956.630664870776,-2235.0430884167245,-6437.29037190802,0.40751246146724956,0.5288108231111387,0.5274501853180036,0.5254417276134691,-6.197738079688541,-3.0192769006676574,2.9272529688438658,0.031718506439299,0.028338273221869065,0.029817129921810827,283.00324868637205
-1957.2504277791663,-2235.345003657046,-6436.9976106613485,0.40514179794944716,0.529498089634299,0.5280709250236773,0.5259591189175781,-6.1975200765989635,-3.0190279001506353,2.9279719591623263,0.03176019969555989,0.02829574702092665,0.02981233428071178,283.0033298392882
-1957.8701688837923,-2235.6468939956308,-6436.70477751727,0.4027685483315896,0.5301836206648112,0.5286884635113056,0.5264706386909631,-6.197302004401627,-3.0187788659246717,2.928690916998176,0.031801830073283736,0.028253174405025176,0.029807528150946703,283.0034109890722
-1958.4898881777433,-2235.9487594291077,-6436.411872479031,0.4003927318476882,0.5308674073148729,0.5293028006457353,0.5269762815942585,-6.197083863098895,-3.018529797992493,2.9294098423434427,0.031843397507105915,0.028210555484643407,0.029802711564098854,283.0034921357242
-1959.1095856541087,-2236.250599954106,-6436.118895549884,0.398014367749673,0.5315494407049395,0.5299139363147002,0.5274760423474739,-6.1968656526931305,-3.018280696356826,2.9301287351901544,0.03188490193193599,0.028167890370311782,0.02979788455181124,283.0035732792442
-1959.7292613059785,-2236.5524155672556,-6435.825846733077,0.39563347530721243,0.5322297119638236,0.5305218704287962,0.5279699157300292,-6.196647373186698,-3.0180315610203974,2.9308475955303397,0.03192634328295767,0.028125179172611578,0.029793047145786306,283.0036544196325
-1960.3489151264428,-2236.854206265187,-6435.532726031862,0.39325007380753346,0.5329082122287957,0.5311266029214565,0.5284578965807891,-6.196429024581963,-3.0177823919859352,2.9315664233560272,0.03196772149562883,0.02808242200217406,0.029788199377785613,283.00373555688907
-1960.9685471085918,-2237.15597204453,-6435.23953344949,0.3908641825552403,0.5335849326456822,0.5317281337489258,0.5289399797980967,-6.196210606881292,-3.0175331892561665,2.932285218659246,0.03200903650568146,0.028039618969679637,0.029783341279629526,283.00381669101404
-1961.588157245516,-2237.457712901915,-6434.946268989214,0.3884758208721352,0.534259864368967,0.5323264628902356,0.5294161603398071,-6.19599212008705,-3.01728395283382,2.9330039814320257,0.03205028824912166,0.027996770185857025,0.02977847288319689,283.00389782200756
-1962.207745530306,-2237.7594288339733,-6434.652932654289,0.38608500809703716,0.5349329985618897,0.5329215903471776,0.5298864332233192,-6.195773564201605,-3.017034682721624,2.933722711666396,0.03209147666222958,0.02795387576148239,0.02977359422042472,283.0039789498698
-1962.8273119560533,-2238.0611198373363,-6434.359524447967,0.38369176358560153,0.5356043263965454,0.5335135161442788,0.530350793525608,-6.195554939227326,-3.0167853789223074,2.934441409354387,0.03213260168155941,0.027910935807378523,0.02976870532330787,283.00406007460083
-1963.4468565158488,-2238.362785908635,-6434.066044373503,0.38129610671013964,0.536273839053984,0.5341022403287752,0.5308092363832556,-6.1953362451665805,-3.0165360414385995,2.9351600744880284,0.03217366324393935,0.02786795043441398,0.029763806223898726,283.00414119620075
-1964.066379202784,-2238.6644270445013,-6433.772492434155,0.37889805685943784,0.536941527724309,0.5346877629705854,0.5312617569924816,-6.19511748202174,-3.01628667027323,2.9358787070593517,0.03221466128647157,0.02782491975350226,0.029758896954306883,283.0042223146697
-1964.6858800099506,-2238.966043241567,-6433.478868633178,0.376497633438577,0.5376073836067774,0.5352700841622848,0.5317083506091727,-6.194898649795173,-3.0160372654289285,2.9365973070603877,0.03225559574653213,0.027781843875600957,0.029753977546698826,283.0043034300078
-1965.3053589304404,-2239.267634496465,-6433.185172973829,0.3740948558687517,0.5382713979098978,0.5358492040190789,0.5321490125489121,-6.194679748489251,-3.0157878269084257,2.937315874483168,0.032296466561770994,0.027738722911710915,0.02974904803329761,283.0043845422151
-1965.9248159573458,-2239.5692008058263,-6432.891405459367,0.3716897435870891,0.5389335618515296,0.5364251226787764,0.5325837381870079,-6.194460778106347,-3.0155383547144523,2.9380344093197244,0.03233727367011193,0.027695556972875405,0.029744108446382547,283.00446565129187
-1966.5442510837593,-2239.8707421662853,-6432.597566093052,0.3692823160464686,0.539593866658982,0.5369978403017629,0.5330125229585206,-6.194241738648833,-3.01528884884974,2.9387529115620885,0.03237801700975249,0.027652346170179275,0.029739158818288876,283.0045467572381
-1967.1636643027732,-2240.172258574474,-6432.303654878142,0.36687259271534034,0.540252303569112,0.5375673570709736,0.5334353623582906,-6.194022630119082,-3.0150393093170194,2.939471381202293,0.03241869651916394,0.027609090614748123,0.029734199181407447,283.0046278600539
-1967.7830556074807,-2240.4737500270267,-6432.009671817898,0.36446059307754447,0.5409088638284234,0.5381336731918662,0.5338522519409639,-6.193803452519468,-3.0147897361190226,2.940189818232371,0.03245931213709119,0.027565790417747458,0.02972922956818441,283.0047089597395
-1968.4024249909749,-2240.775216520576,-6431.715616915582,0.3620463366321303,0.5415635386931652,0.538696788892394,0.534263187321019,-6.193584205852368,-3.0145401292584824,2.940908222644355,0.032499863802552764,0.027522445690381873,0.029724250011120876,283.00479005629495
-1969.021772446349,-2241.0766580517566,-6431.421490174456,0.35962984289317484,0.5422163194294294,0.5392567044229779,0.534668164172791,-6.193364890120154,-3.0142904887381308,2.941626594430278,0.03254035145484071,0.0274790565438942,0.02971926054277262,283.0048711497204
-1969.6410979666966,-2241.378074617202,-6431.127291597783,0.35721113138960187,0.5428671973132496,0.5398134200564788,0.5350671782304962,-6.193145505325206,-3.014040814560701,2.942344933582175,0.032580775033520526,0.027435623089564688,0.02971426119574974,283.0049522400159
-1970.2604015451118,-2241.6794662135467,-6430.833021188828,0.3547902216650008,0.5435161636306989,0.5403669360881704,0.5354602252882564,-6.192926051469899,-3.0137911067289265,2.943063240092079,0.03262113447843112,0.027392145438710176,0.029709252002716357,283.0050333271816
-1970.8796831746886,-2241.9808328374256,-6430.538678950854,0.35236713327744545,0.5441632096779875,0.5409172528357106,0.5358473012001213,-6.192706528556612,-3.0135413652455405,2.9437815139520254,0.03266142972968468,0.027348623702683247,0.029704232996390263,283.0051144112176
-1971.4989428485212,-2242.282174485474,-6430.2442648871265,0.3499418857993129,0.5448083267615613,0.5414643706391139,0.5362284018800912,-6.1924869365877235,-3.0132915901132775,2.944499755154048,0.03270166072766666,0.02730505799287142,0.029699204209542633,283.0051954921241
-1972.1181805597043,-2242.583491154327,-6429.949779000912,0.347514498817102,0.5454515061981986,0.5420082898607229,0.5366035233021392,-6.192267275565612,-3.013041781334872,2.9452179636901823,0.032741827413035635,0.02726144842069631,0.02969416567499769,283.00527656990107
-1972.7373963013326,-2242.8847828406197,-6429.6552212954775,0.34508499193125225,0.5460927393151082,0.5425490108851797,0.5369726615002313,-6.19204754549266,-3.012791938913059,2.945936139552464,0.03278192972672328,0.027217795097612796,0.02968911742563238,283.0053576445488
-1973.3565900665012,-2243.1860495409883,-6429.360591774091,0.34265338475596246,0.5467320174500265,0.5430865341193978,0.5373358125683476,-6.191827746371246,-3.012542062850573,2.9466542827329283,0.03282196760993422,0.027174098135108214,0.029684059494376053,283.00543871606726
-1973.9757618483054,-2243.4872912520686,-6429.065890440021,0.3402196969190094,0.5473693319513154,0.5436208599925327,0.5376929726605019,-6.191607878203752,-3.0122921531501503,2.9473723932236116,0.03286194100414599,0.02713035764470152,0.029678991914210147,283.0055197844567
-1974.5949116398406,-2243.788507970497,-6428.771117296536,0.33778394806156625,0.5480046741780585,0.5441519889559538,0.5380441379907606,-6.191387940992561,-3.0120422098145267,2.94809047101655,0.03290184985110889,0.027086573737942467,0.02967391471816786,283.00560084971715
-1975.2140394342025,-2244.0896996929105,-6428.4762723469075,0.3353461578380215,0.5486380355001589,0.5446799214832146,0.5383893048332614,-6.191167934740057,-3.0117922328464384,2.9488085161037803,0.03294169409284593,0.02704274652641079,0.029668827939333835,283.00568191184874
-1975.8331452244872,-2244.3908664159453,-6428.181355594405,0.33290634591579726,0.5492694072984355,0.5452046580700239,0.5387284695222307,-6.190947859448623,-3.011542222248622,2.94952652847734,0.03298147367165271,0.02699887612171538,0.029663731610843822,283.0057629708516
-1976.452229003791,-2244.692008136239,-6427.8863670423025,0.3304645319751681,0.5498987809647207,0.5457261992342165,0.5390616284520013,-6.1907277151206435,-3.011292178023815,2.9502445081292668,0.03302118853009731,0.026954962635493462,0.02965862576588438,283.00584402672587
-1977.0712907652103,-2244.993124850429,-6427.591306693871,0.32802073570907925,0.5505261479019556,0.5462445455157233,0.539388778077028,-6.190507501758504,-3.011042100174754,2.9509624550515974,0.033060838611020195,0.026911006179409787,0.029653510437692543,283.00592507947164
-1977.6903305018418,-2245.294216555153,-6427.2961745523835,0.3255749768229654,0.5511514995242879,0.5467596974765421,0.5397099149119041,-6.190287219364592,-3.0107919887041774,2.9516803692363704,0.033100423857534096,0.026867006865155797,0.02964838565955549,283.00600612908903
-1978.3093482067823,-2245.5952832470493,-6427.000970621115,0.323127275034569,0.5517748272571672,0.5472716557007072,0.5400250355313762,-6.190066867941293,-3.0105418436148232,2.9523982506756243,0.033139944213023895,0.02682296480444883,0.02964325146481023,283.00608717557816
-1978.928343873129,-2245.896324922756,-6426.70569490334,0.32067765007375904,0.5523961225374419,0.54778042079426,0.5403341365703586,-6.189846447490995,-3.0102916649094302,2.953116099361398,0.03317939962114651,0.026778880109031292,0.029638107886843287,283.00616821893914
-1979.5473174939796,-2246.197341578911,-6426.410347402335,0.3182261216823493,0.5530153768134548,0.5482859933852184,0.5406372147239472,-6.189625958016086,-3.010041452590737,2.9538339152857302,0.03321879002583077,0.026734752890669844,0.029632954959090362,283.0062492591721
-1980.1662690624314,-2246.4983332121537,-6426.114928121376,0.3157727096139171,0.5536325815451396,0.548788374123547,0.540934266747433,-6.189405399518956,-3.009791206661483,2.954551698440661,0.03325811537127732,0.026690583261154595,0.029627792715036027,283.00633029627716
-1980.7851985715827,-2246.799299819123,-6425.819437063739,0.31331743363362147,0.554247728204116,0.5492875636811261,0.5412252894563135,-6.189184772001996,-3.009540927124408,2.955269448818229,0.03329737560195843,0.026646371332298285,0.029622621188213388,283.0064113302544
-1981.4041060145312,-2247.1002413964584,-6425.523874232705,0.3108603135180218,0.554860808273786,0.5497835627517214,0.5415102797263059,-6.188964075467594,-3.0092906139822513,2.9559871664104755,0.033336570662617936,0.02660211721593548,0.02961744041220377,283.00649236110405
-1982.0229913843755,-2247.4011579407993,-6425.22823963155,0.3084013690548964,0.5554718132494288,0.5502763720509533,0.5417892344933573,-6.188743309918144,-3.0090402672377543,2.9567048512094405,0.033375700498271064,0.026557821023921756,0.02961225042063639,283.0065733888261
-1982.6418546742143,-2247.702049448786,-6424.932533263556,0.3059406200430609,0.5560807346382968,0.550765992316266,0.5420621507536553,-6.188522475356037,-3.0087898868936573,2.957422503207165,0.0334147650542043,0.026513482868132904,0.029607051247188043,283.00665441342073
-1983.2606958771464,-2248.0029159170585,-6424.636755132003,0.3034780862921867,0.5566875639597101,0.5512524243068965,0.5423290255636382,-6.188301571783666,-3.0085394729527013,2.95814012239569,0.03345376427597526,0.02646910286046411,0.02960184292558277,283.00673543488807
-1983.8795149862708,-2248.303757342257,-6424.340905240171,0.3010137876226196,0.5572922927451522,0.551735668803843,0.5425898560400038,-6.188080599203425,-3.008289025417628,2.9588577087670562,0.03349269810941254,0.026424681112829165,0.029596625489591535,283.00681645322817
-1984.498311994687,-2248.6045737210225,-6424.044983591343,0.2985477438651984,0.5578949125383651,0.5522157266098343,0.5428446393597185,-6.187859557617708,-3.0080385442911792,2.9595752623133067,0.03353156650061558,0.02638021773715964,0.029591398973031906,283.0068974684412
-1985.1170868954941,-2248.905365049996,-6423.748990188803,0.29607997486107285,0.5584954148954427,0.5526925985492975,0.5430933727600243,-6.187638447028911,-3.0077880295760973,2.9602927830264827,0.0335703693959545,0.026335712845404112,0.029586163409767736,283.00697848052727
-1985.7358396817926,-2249.206131325818,-6423.452925035833,0.29361050046152304,0.5590937913849274,0.5531662854683274,0.543336053538447,-6.18741726743943,-3.0075374812751243,2.961010270898627,0.033609106742069954,0.026291166549527338,0.02958091883370883,283.0070594894865
-1986.354570346682,-2249.5068725451315,-6423.156788135718,0.2911393405277772,0.559690033587903,0.5536367882346535,0.543572679052802,-6.187196018851661,-3.007286899391004,2.9617277259217825,0.033647778485872984,0.026246578961509472,0.029575665278810625,283.007140495319
-1986.973278883263,-2249.807588704577,-6422.860579491743,0.2886665149308306,0.5602841330980898,0.554104107737609,0.5438032467212006,-6.186974701268002,-3.0070362839264795,2.962445148087992,0.03368638457454485,0.026201950193345255,0.02957040277907387,283.00722149802493
-1987.5919652846358,-2250.1082798007974,-6422.564299107195,0.28619204355126426,0.5608760815219384,0.5545682448880984,0.5440277540220549,-6.186753314690851,-3.0067856348842943,2.963162537389299,0.03372492495553687,0.02615728035704323,0.029565131368544308,283.00730249760437
-1988.2106295439014,-2250.4089458304347,-6422.267946985361,0.2837159462790632,0.5614658704787241,0.5550292006185655,0.5442461984940831,-6.186531859122606,-3.0065349522671925,2.9638798938177473,0.03376339957657026,0.026112569564624936,0.029559851081312337,283.0073834940574
-1988.8292716541607,-2250.7095867901317,-6421.971523129528,0.2812382430134353,0.5620534916006403,0.5554869758829606,0.5444585777363123,-6.186310334565669,-3.006284236077919,2.9645972173653816,0.03380180838563598,0.02606781792812412,0.029554561951512702,283.00746448738425
-1989.447891608515,-2251.010202676531,-6421.675027542984,0.27875895366263004,0.5626389365328929,0.5559415716567087,0.5446648894080836,-6.18608874102244,-3.006033486319218,2.9653145080242456,0.03384015133099452,0.026023025559585942,0.029549264013324163,283.0075454775849
-1990.0664894000656,-2251.3107934862765,-6421.37846022902,0.2762780981437568,0.5632221969337928,0.5563929889366761,0.5448651312290526,-6.185867078495319,-3.0057827029938355,2.9660317657863846,0.03387842836117579,0.025978192571066185,0.02954395730096918,283.0076264646596
-1990.6850650219146,-2251.611359216011,-6421.081821190924,0.27379569638260404,0.5638032644748503,0.5568412287411384,0.5450593009791929,-6.185645346986708,-3.0055318861045164,2.966748990643844,0.033916639424978884,0.02593331907463047,0.029538641848713576,283.00770744860836
-1991.3036184671637,-2251.9118998623785,-6420.785110431988,0.27131176831345755,0.5643821308408676,0.5572862921097469,0.545247396498797,-6.185423546499011,-3.0052810356540065,2.9674661825886686,0.03395478447147193,0.025888405182353455,0.02953331769086623,283.00778842943134
-1991.9221497289152,-2252.2124154220232,-6420.488327955503,0.2688263338789197,0.5649587877300326,0.5577281801034961,0.5454294156884775,-6.18520167703463,-3.0050301516450526,2.9681833416129044,0.03399286344999191,0.02584345100631806,0.02952798486177874,283.0078694071287
-1992.5406588002716,-2252.512905891589,-6420.191473764763,0.26633941302972786,0.5655332268540109,0.5581668938046902,0.5456053565091658,-6.184979738595971,-3.0047792340804014,2.9689004677085977,0.03403087631014447,0.02579845665861468,0.029522643395845108,283.0079503817004
-1993.1591456743354,-2252.813371267721,-6419.894547863059,0.2638510257245734,0.566105439938039,0.5586024343169097,0.5457752169821128,-6.184757731185439,-3.0045282829627995,2.9696175608677953,0.03406882300180371,0.025753422251340394,0.029517293327501422,283.00803135314675
-1993.7776103442097,-2253.1138115470635,-6419.597550253688,0.26136119192992074,0.5666754187210173,0.5590348027649784,0.5459389951888879,-6.184535654805438,-3.004277298294995,2.970334621082544,0.03410670347511203,0.02570834789659819,0.029511934691225518,283.00811232146776
-1994.3960528029977,-2253.414226726262,-6419.300480939942,0.2588699316198258,0.567243154955602,0.5594640002949293,0.5460966892713754,-6.184313509458375,-3.004026280079735,2.9710516483448903,0.034144517680479915,0.02566323370649618,0.02950656752153667,283.0081932866636
-1995.0144730438026,-2253.7146168019613,-6419.003339925118,0.25637726477575545,0.5678086404082968,0.5598900280739709,0.5462482974317739,-6.184091295146659,-3.003775228319768,2.9717686426468823,0.03418226556858573,0.025618079793146824,0.029501191852995254,283.0082742487344
-1995.6328710597281,-2254.0149817708075,-6418.706127212512,0.2538832113864062,0.5683718668595464,0.5603128872904539,0.5463938179325921,-6.183869011872695,-3.0035241430178425,2.9724856039805676,0.03421994709037554,0.025572886268666144,0.029495807720202445,283.0083552076802
-1996.2512468438783,-2254.3153216294468,-6418.408842805421,0.2513877914475234,0.5689328261038271,0.5607325791538365,0.5465332490966449,-6.183646659638895,-3.003273024176708,2.9732025323379947,0.03425756219706289,0.02552765324517296,0.029490415157799873,283.0084361635012
-1996.8696003893574,-2254.615636374525,-6418.111486707144,0.24889102496172041,0.5694915099497394,0.5611491048946508,0.5466665893070498,-6.1834242384476665,-3.0030218717991124,2.9739194277112118,0.03429511084012861,0.025482380834788106,0.029485014200469308,283.0085171161975
-1997.4879316892695,-2254.9159260026886,-6417.814058920979,0.24639293193829745,0.5700479102200986,0.5615624657644677,0.5467938370072206,-6.18320174830142,-3.0027706858878065,2.974636290092268,0.03433259297132058,0.02543706914963366,0.02947960488293235,283.00859806576915
-1998.1062407367194,-2255.2161905105845,-6417.516559450226,0.24389353239306125,0.5706020187520277,0.5619726630358639,0.5469149907008631,-6.182979189202567,-3.00251946644554,2.9753531194732123,0.03437000854265357,0.02539171830183217,0.02947418723995008,283.00867901221636
-1998.7245275248117,-2255.51642989486,-6417.218988298185,0.24139284634814376,0.5711538273970465,0.5623796980023857,0.5470300489519673,-6.182756561153519,-3.002268213475063,2.9760699158460944,0.03440735750640896,0.02534632840350589,0.029468761306322762,283.0087599555392
-1999.3427920466518,-2255.816644152162,-6416.921345468157,0.2388908938318221,0.571703328021165,0.562783571978516,0.5471390103848015,-6.182533864156689,-3.0020169269791266,2.9767866792029642,0.03444463981513459,0.025300899566776,0.029463327116889506,283.00884089573776
